category,prefecture,store_name,address,phone
自転車販売店,神奈川県,（有）八ッ星モータース,神奈川県三浦市三崎町諸磯３１８,046-881-3243
自転車販売店,神奈川県,三浦市清掃事業所,神奈川県三浦市三崎町１００４－３,046-882-1111
自転車販売店,神奈川県,三浦市都市環境部　廃棄物対策課,神奈川県三浦市南下浦町毘沙門１１－２,046-882-1111
自転車販売店,神奈川県,葉山町町立図書館,神奈川県三浦郡葉山町堀内１８７４,046-876-1153
自転車販売店,神奈川県,葉山町クリーンセンター,神奈川県三浦郡葉山町堀内２１３５,046-876-1153
自転車販売店,神奈川県,（株）ソガオートセンター,神奈川県中郡二宮町二宮１３５２－５,0463-72-4147
自転車販売店,神奈川県,ＹＯＵ　ＳＨＯＰ　エビサワ,神奈川県中郡大磯町大磯１１７２－１,0463-61-1990
自転車販売店,神奈川県,川田商会,神奈川県伊勢原市石田８２０,0463-95-3787
自転車販売店,神奈川県,伊勢原市経済環境部　清掃リサイクル課,神奈川県伊勢原市神戸３７８環境美化センター,0463-94-7502
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ厚木電動アシスト館,神奈川県厚木市水引２－６－３５,046-294-1130
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ厚木店,神奈川県厚木市水引２－６－３８,046-297-7586
自転車販売店,神奈川県,フラワーサイクル,神奈川県厚木市鳶尾４－１－３,046-241-5702
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ大和下和田店,神奈川県大和市下和田８４４,046-201-0880
自転車販売店,神奈川県,（株）あさひサイクルベースあさひつきみ野店,神奈川県大和市下鶴間６５７－２,046-278-3070
自転車販売店,神奈川県,神奈川県自転車商協同組合サイクルショップ山口,神奈川県大和市中央林間３－７－１５,046-274-5612
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ大和店,神奈川県大和市大和南２－１０－１３,046-200-4500
自転車販売店,神奈川県,神奈川県自転車商協同組合シラトリモーターサイクル,神奈川県大和市福田１８９０－３,046-267-7306
自転車販売店,神奈川県,大和市環境管理センター,神奈川県大和市草柳３－１２－１,046-269-1522
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ小田原店,神奈川県小田原市前川２３０－０１,0465-46-1106
自転車販売店,神奈川県,サイクルショップコシミズ,神奈川県小田原市板橋１５５,0465-22-6306
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ川崎等々力店,神奈川県川崎市中原区宮内４－１－２,044-739-6930
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ川崎生田店,神奈川県川崎市多摩区生田１－８－２３,044-949-2045
自転車販売店,神奈川県,シナネンサイクル（株）ダイシャリン川崎平店,神奈川県川崎市宮前区平２－４－４０,044-863-7045
自転車販売店,神奈川県,川崎市川崎生活環境事業所,神奈川県川崎市川崎区塩浜４－１１－９,044-266-5747
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ川崎池田店,神奈川県川崎市川崎区池田２－４－１,044-328-7040
自転車販売店,神奈川県,川崎市かわさきエコ暮らし未来館,神奈川県川崎市川崎区浮島町５０９－１,044-223-8869
自転車販売店,神奈川県,ビックカメララゾーナ川崎店２階電動アシスト自転車用バッテリー売場,神奈川県川崎市幸区堀川町７２－１ラゾーナ川崎プラザ,044-520-1111
自転車販売店,神奈川県,（株）アイリスプラザ　ダイユニカンパニーユニディラゾーナ川崎店,神奈川県川崎市幸区堀川町７２－１ラゾーナ川崎プラザ１階　店舗番号７１０１０,044-874-8080
自転車販売店,神奈川県,キドコロサイクル,神奈川県川崎市高津区下作延４－７－５,044-866-3433
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ川崎明津店,神奈川県川崎市高津区明津２０２－３,044-741-3446
自転車販売店,神奈川県,コジマ×ビックカメラ梶ヶ谷店３階電動アシスト自転車売場,神奈川県川崎市高津区梶ヶ谷２－２－３,044-860-2411
自転車販売店,神奈川県,サム栗木台,神奈川県川崎市麻生区栗木台１－１９－１,044-981-3436
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ新百合ヶ丘店,神奈川県川崎市麻生区片平１－６－８,044-969-9379
自転車販売店,神奈川県,（株）アイリスプラザ　ダイユニカンパニーユニディ湘南平塚店,神奈川県平塚市久領堤１－２,0463-25-0771
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ平塚店,神奈川県平塚市四之宮７－１－１２,0463-52-0476
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ平塚桜ヶ丘店,神奈川県平塚市平塚５－２２－２３,0463-30-3680
自転車販売店,神奈川県,平塚市市役所　別館　２Ｆ,神奈川県平塚市浅間町９－１,0463-21-9762
自転車販売店,神奈川県,平塚市市役所　本館　１Ｆ,神奈川県平塚市浅間町９－１,0463-21-9762
自転車販売店,神奈川県,平塚市市役所　本館　５Ｆ,神奈川県平塚市浅間町９－１,0463-21-9762
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ座間店,神奈川県座間市広野台１－２５－９,046-298-5112
自転車販売店,神奈川県,愛川町美化プラント,神奈川県愛甲郡愛川町三増１６５６－２,046-281-2258
自転車販売店,神奈川県,横浜市中区役所,神奈川県横浜市中区日本大通３５,045-224-8181
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ本牧店,神奈川県横浜市中区本牧原１－１,045-629-5212
自転車販売店,神奈川県,イオンバイク（株）イオンバイク本牧店,神奈川県横浜市中区本牧原８－１イオン本牧３番館１階,045-625-3485
自転車販売店,神奈川県,横浜市役所,神奈川県横浜市中区本町６－５０－１０,045-671-3819
自転車販売店,神奈川県,横浜市資源循環局　中事務所,神奈川県横浜市中区錦町１１－２,045-621-6952
自転車販売店,神奈川県,（有）渡辺輪業,神奈川県横浜市保土ケ谷区仏向町１２１,045-333-6116
自転車販売店,神奈川県,横浜市保土ケ谷区役所,神奈川県横浜市保土ケ谷区川辺町２－９,045-334-6262
自転車販売店,神奈川県,横浜市資源循環局　保土ケ谷事務所,神奈川県横浜市保土ケ谷区狩場町３５５,045-742-3715
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ西谷店,神奈川県横浜市保土ケ谷区西谷３－１－１３,045-371-6591
自転車販売店,神奈川県,バイクホーント　ウープス,神奈川県横浜市保土ケ谷区西谷３丁目１２－１４,045-382-4731
自転車販売店,神奈川県,横浜市南区役所,神奈川県横浜市南区浦舟町２－３３,045-341-1212
自転車販売店,神奈川県,横浜市資源循環局　南事務所,神奈川県横浜市南区睦町１－１－２,045-741-3077
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ戸塚下倉田店,神奈川県横浜市戸塚区下倉田町１７９－１,045-864-1800
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ東戸塚店,神奈川県横浜市戸塚区前田町５０３－１,045-824-2555
自転車販売店,神奈川県,横浜市資源循環局　戸塚事務所,神奈川県横浜市戸塚区川上町４１５－８,045-824-2580
自転車販売店,神奈川県,横浜市戸塚区役所,神奈川県横浜市戸塚区戸塚町１６－１７,045-866-8484
自転車販売店,神奈川県,Ｃｙｃｌｅ　Ｇａｒａｇｅ　ＡＫＢ,神奈川県横浜市戸塚区秋葉町５５３－６,045-568-1970
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ二俣川店,神奈川県横浜市旭区本村町３１－３,045-360-1201
自転車販売店,神奈川県,横浜市資源循環局　旭事務所,神奈川県横浜市旭区白根２－８－１,045-953-4811
自転車販売店,神奈川県,横浜市旭区役所,神奈川県横浜市旭区鶴ケ峰１－４－１２,045-954-6161
自転車販売店,神奈川県,横浜市資源循環局　栄事務所,神奈川県横浜市栄区上郷町１５７０－１,045-891-9200
自転車販売店,神奈川県,横浜市栄区役所,神奈川県横浜市栄区桂町３０３－１９,045-894-8181
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ横浜栄店,神奈川県横浜市栄区桂町６６８－１１,045-443-9431
自転車販売店,神奈川県,（有）アクセス,神奈川県横浜市栄区笠間３－１７－３,045-891-5777
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ泉中田店,神奈川県横浜市泉区中田南４－５－９,045-805-2405
自転車販売店,神奈川県,（有）平澤輪業,神奈川県横浜市泉区中田東１－３６－１,045-802-2735
自転車販売店,神奈川県,横浜市泉区役所,神奈川県横浜市泉区和泉中央北５－１－１,045-800-2323
自転車販売店,神奈川県,横浜市資源循環局　泉事務所,神奈川県横浜市泉区和泉町５８７４－１４,045-803-5191
自転車販売店,神奈川県,石田サイクル,神奈川県横浜市泉区岡津町１７１０－３,045-811-4306
自転車販売店,神奈川県,株式会社　イーチャリティイーチャリティ横浜店,神奈川県横浜市泉区新橋町９３５－１１,045-443-6518
自転車販売店,神奈川県,横浜市資源循環局　港北事務所,神奈川県横浜市港北区大豆戸町１２３８,045-541-1220
自転車販売店,神奈川県,横浜市港北区役所,神奈川県横浜市港北区大豆戸町２６－１,045-540-2323
自転車販売店,神奈川県,（株）あさひサイクルベースあさひトレッサ横浜店,神奈川県横浜市港北区師岡町７００,045-533-1200
自転車販売店,神奈川県,ビックカメラ新横浜店８階電動アシスト自転車用バッテリー売場,神奈川県横浜市港北区新横浜２－１００－４５キュービックプラザ新横浜（ＪＲ新横浜駅ビル）,045-478-1111
自転車販売店,神奈川県,スポーク日吉店,神奈川県横浜市港北区日吉本町４－７－３０第７ドェル小泉,045-560-6650
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ日吉店,神奈川県横浜市港北区箕輪町２－５－１３,045-566-7075
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ港北高田店,神奈川県横浜市港北区高田東１－４６－１２,045-531-0530
自転車販売店,神奈川県,横浜市資源循環局　港南事務所,神奈川県横浜市港南区日野南３－１－２,045-832-0135
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ港南中央店,神奈川県横浜市港南区日野１－４－１５,045-843-6850
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ港南台北店,神奈川県横浜市港南区港南台４－２３－２７,045-836-1088
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ港南台店,神奈川県横浜市港南区港南台７－４２－３０,045-836-2814
自転車販売店,神奈川県,横浜市港南区役所,神奈川県横浜市港南区港南４－２－１０,045-847-8484
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ三ツ境店,神奈川県横浜市瀬谷区二ツ橋町１６３,045-362-3050
自転車販売店,神奈川県,横浜市瀬谷区役所,神奈川県横浜市瀬谷区二ツ橋町１９０,045-367-5656
自転車販売店,神奈川県,横浜市資源循環局　瀬谷事務所,神奈川県横浜市瀬谷区二ツ橋町５４８－２,045-364-0561
自転車販売店,神奈川県,横浜市資源循環局　磯子事務所,神奈川県横浜市磯子区新磯子町６,045-761-5331
自転車販売店,神奈川県,横浜市磯子区役所,神奈川県横浜市磯子区磯子３－５－１,045-750-2323
自転車販売店,神奈川県,横浜市資源循環局　神奈川事務所,神奈川県横浜市神奈川区千若町３－１－４３,045-441-0871
自転車販売店,神奈川県,横浜市神奈川区役所,神奈川県横浜市神奈川区広台太田町３－８,045-411-7171
自転車販売店,神奈川県,（株）あさひサイクルベースあさひ横浜大口店,神奈川県横浜市神奈川区神之木町９－２３,045-432-5601
自転車販売店,神奈川県,横浜市緑区役所,神奈川県横浜市緑区寺山町１１８,045-930-2323
自転車販売店,神奈川県,横浜市資源循環局　緑事務所,神奈川県横浜市緑区長津田みなみ台５－１－１５,045-983-7611
