category,prefecture,store_name,address,phone
電気製品販売店・自治体施設等,三重県,彩電館たかはし,三重県いなべ市北勢町阿下喜１４３６,0594-72-2232
電気製品販売店・自治体施設等,三重県,（株）ヤマダデンキテックランドいなべ店,三重県いなべ市北勢町阿下喜３４８３,0594-82-1035
電気製品販売店・自治体施設等,三重県,ホダカ（株）ホダカみえ川越店,三重県三重郡川越町大字高松字天神３,059-361-2311
電気製品販売店・自治体施設等,三重県,（株）ヤマダデンキヤマダアウトレットみえ朝日店,三重県三重郡朝日町大字縄生５００－１,059-376-2100
電気製品販売店・自治体施設等,三重県,（株）ギガスケーズデンキみえ朝日店,三重県三重郡朝日町小向５２－１,059-377-4455
電気製品販売店・自治体施設等,三重県,三星電機商会,三重県亀山市井田川町１０,0595-82-2045
電気製品販売店・自治体施設等,三重県,大西電器,三重県亀山市布気町３８,0595-82-9056
電気製品販売店・自治体施設等,三重県,亀山市亀山市総合環境センター,三重県亀山市布気町４４２,0595-82-8081
電気製品販売店・自治体施設等,三重県,カワイ電機,三重県伊勢市二見町１００４－６５,0596-43-4634
電気製品販売店・自治体施設等,三重県,（有）日新商会営業部,三重県伊勢市宮後２－１２－１０,0596-28-4324
電気製品販売店・自治体施設等,三重県,上新電機（株）伊勢ララパーク店,三重県伊勢市小木町字曽祢５３８イオンララパークショッピングセンター２Ｆ,0596-36-9211
電気製品販売店・自治体施設等,三重県,（株）ヤマダデンキテックランド伊勢店,三重県伊勢市御薗町新開６１３,0596-31-1115
電気製品販売店・自治体施設等,三重県,（株）ギガスケーズデンキ伊勢御薗店,三重県伊勢市御薗町長屋字清水３１０４,0596-21-5111
電気製品販売店・自治体施設等,三重県,伊勢広域環境組合清掃工場,三重県伊勢市西豊浜町６５３,0596-37-1218
電気製品販売店・自治体施設等,三重県,（有）ニューライト,三重県伊勢市黒瀬町１５９３－２,0596-25-3874
電気製品販売店・自治体施設等,三重県,岡村電器店家電販売部,三重県伊賀市三田町９５０－１０,0595-21-1455
電気製品販売店・自治体施設等,三重県,（有）西尾デンキ,三重県伊賀市上野丸之内１－４８,0595-21-3372
電気製品販売店・自治体施設等,三重県,菱幸電化サービス,三重県伊賀市平田３５０,0595-47-0001
電気製品販売店・自治体施設等,三重県,（株）ギガスケーズデンキ伊賀上野店,三重県伊賀市平野城北町１４１,0595-26-2611
電気製品販売店・自治体施設等,三重県,（株）ヤマダデンキテックランド伊賀店,三重県伊賀市平野清水６２６－１,0595-26-5556
電気製品販売店・自治体施設等,三重県,伊賀市人権生活環境部　廃棄物対策課　さくらリサイクルセンター,三重県伊賀市治田３５４７－１３さくらリサイクルセンター,0595-20-9272
電気製品販売店・自治体施設等,三重県,福森電機商会,三重県伊賀市阿保１４１９－６,0595-52-0131
電気製品販売店・自治体施設等,三重県,（株）ギガスケーズデンキ名張店,三重県名張市希央台２番町８８,0595-62-3111
電気製品販売店・自治体施設等,三重県,上新電機（株）名張店,三重県名張市瀬古口２２６,0595-61-2411
電気製品販売店・自治体施設等,三重県,アークランズ（株）スーパービバホーム名張店,三重県名張市瀬古口３５０名張ガーデンプラザ内,0595-62-3000
電気製品販売店・自治体施設等,三重県,（株）ヤマダデンキテックランド名張店,三重県名張市蔵持町原出１７７２,0595-62-7222
電気製品販売店・自治体施設等,三重県,（株）キョクナンドー員弁店,三重県員弁郡東員町大字六把野新田５０１－４,0594-76-6569
電気製品販売店・自治体施設等,三重県,東員町資源ごみストックヤード,三重県員弁郡東員町大字大木５１－１,0594-76-3418
電気製品販売店・自治体施設等,三重県,上新電機（株）東員イオンモール店,三重県員弁郡東員町大字長深字築田５１０－１,0594-86-0711
電気製品販売店・自治体施設等,三重県,彩電館めいわ,三重県四日市市三ッ谷町１５－２５,059-332-1634
電気製品販売店・自治体施設等,三重県,ファミックス　さとう,三重県四日市市中町４－１１,059-351-5110
電気製品販売店・自治体施設等,三重県,ＤＣＭ（株）ＤＣＭ四日市店,三重県四日市市久保田１－６－３１,059-351-0164
電気製品販売店・自治体施設等,三重県,須藤鋼機（株）,三重県四日市市八田３－４－２３,059-364-4321
電気製品販売店・自治体施設等,三重県,イマオ電機,三重県四日市市北浜田町８－５,059-352-4834
電気製品販売店・自治体施設等,三重県,（株）ヤマダデンキテックランド四日市店,三重県四日市市十七軒町１－２６,059-350-2111
電気製品販売店・自治体施設等,三重県,（有）ケルビン,三重県四日市市大井手１－４－２７,059-359-4080
電気製品販売店・自治体施設等,三重県,城山電器,三重県四日市市大宮町９－２１,059-332-0784
電気製品販売店・自治体施設等,三重県,（株）アヤハディオ四日市店,三重県四日市市富洲原町２－４０,059-361-5000
電気製品販売店・自治体施設等,三重県,はやし電気商会,三重県四日市市小牧町２６９２－５,059-337-1133
電気製品販売店・自治体施設等,三重県,（株）光音堂,三重県四日市市御薗町１－３５,059-345-3026
電気製品販売店・自治体施設等,三重県,（株）ギガスケーズデンキ四日市日永店,三重県四日市市日永西２－１３－８,059-348-1511
電気製品販売店・自治体施設等,三重県,下田電器（株）,三重県四日市市日永西２－１９－１３,059-346-2568
電気製品販売店・自治体施設等,三重県,原田電器（株）,三重県四日市市楠町南五味塚１７７－３,059-397-2043
電気製品販売店・自治体施設等,三重県,（有）中川無線,三重県四日市市沖の島町２－９－１０１,059-352-8811
電気製品販売店・自治体施設等,三重県,（株）ヤマダデンキテックランド多気店,三重県多気郡多気町相可１０６１－１,0598-31-3271
電気製品販売店・自治体施設等,三重県,上新電機（株）明和イオンモール店,三重県多気郡明和町中村１２２３,0596-55-8111
電気製品販売店・自治体施設等,三重県,（株）ギガスケーズデンキ明和店,三重県多気郡明和町中村１２９２,0596-55-5510
電気製品販売店・自治体施設等,三重県,ステップ２１こやま（有）,三重県度会郡南伊勢町村山１１２４－４,0596-76-1151
電気製品販売店・自治体施設等,三重県,コスモス・ベリーズ（株）志摩店,三重県志摩市磯部町恵利原１２２７－３,0599-55-0114
電気製品販売店・自治体施設等,三重県,（株）ギガスケーズデンキ阿児店,三重県志摩市阿児町鵜方３４５５－５,0599-46-0800
電気製品販売店・自治体施設等,三重県,（有）稲葉テレビサービス,三重県志摩市阿児町鵜方４０７１,0599-43-0123
電気製品販売店・自治体施設等,三重県,（株）ヤマダデンキテックランドＮｅｗ松阪店,三重県松阪市久米町１０２８,0598-30-8310
電気製品販売店・自治体施設等,三重県,上新電機（株）松阪店,三重県松阪市久米町１１７４－３,0598-56-1711
電気製品販売店・自治体施設等,三重県,ＹＯＵＲＳ　むとう,三重県松阪市曽原町２２１－１,0598-56-2138
電気製品販売店・自治体施設等,三重県,ユーニシヤマ（株）ＹＯＵニシヤマ本店,三重県松阪市東黒部町４４５－１１,0598-59-0052
電気製品販売店・自治体施設等,三重県,（株）ギガスケーズデンキ松阪店,三重県松阪市田村町２３５－１,0598-25-6610
電気製品販売店・自治体施設等,三重県,コスモス・ベリーズ（株）松阪店,三重県松阪市鎌田町６９２－１０,0598-51-2097
電気製品販売店・自治体施設等,三重県,（有）内藤電機,三重県桑名市外堀１６４,0594-23-5555
電気製品販売店・自治体施設等,三重県,（株）ヤマダデンキテックランド桑名店,三重県桑名市大仲新田３３５－２,0594-33-2105
電気製品販売店・自治体施設等,三重県,（株）蛭川本店,三重県桑名市大字矢田７６６,0594-22-1044
電気製品販売店・自治体施設等,三重県,（株）ギガスケーズデンキ桑名店,三重県桑名市大山田１－７－２,0594-33-3211
電気製品販売店・自治体施設等,三重県,（株）ヤマダデンキテックランド　イオンモール桑名店,三重県桑名市新西方１－４３イオンモール桑名店　２番街１・２Ｆ,0594-41-3731
