category,prefecture,store_name,address,phone
電気製品販売店・自治体施設等,新潟県,（株）ヤマダデンキテックランドそよら三条須頃店,新潟県三条市大字上須頃５００９－１,0256-64-8262
電気製品販売店・自治体施設等,新潟県,（株）北越ケーズケーズデンキ三条東新保店,新潟県三条市東新保８－３５,0256-31-3400
電気製品販売店・自治体施設等,新潟県,ケアベアーズ,新潟県三条市西潟７－６０,0256-39-1400
電気製品販売店・自治体施設等,新潟県,（株）北越ケーズケーズデンキ高田店,新潟県上越市とよば２３９,025-522-7818
電気製品販売店・自治体施設等,新潟県,ＤＣＭ（株）ＤＣＭ直江津店,新潟県上越市三ツ屋町５５－１,025-545-3731
電気製品販売店・自治体施設等,新潟県,フジイホームサービス,新潟県上越市中田原８２－７,025-523-3313
電気製品販売店・自治体施設等,新潟県,（有）カザマデンキ,新潟県上越市大和３－３－２,025-523-3542
電気製品販売店・自治体施設等,新潟県,コジマ×ビックカメラ上越店１階レジカウンター,新潟県上越市大字大道福田字中小割１６１－１アルカディアシティ内,025-522-8811
電気製品販売店・自治体施設等,新潟県,（株）北越ケーズケーズデンキ上越インター店,新潟県上越市富岡１４４８－２,025-545-9003
電気製品販売店・自治体施設等,新潟県,（株）ヤマダデンキテックランドＮｅｗ上越店,新潟県上越市富岡３４６８－４,025-521-0455
電気製品販売店・自治体施設等,新潟県,プリズム　ミヤデン,新潟県上越市寺町１－３－９,025-524-6850
電気製品販売店・自治体施設等,新潟県,（有）斉藤電機,新潟県上越市春日山町２－６－３６,025-524-2875
電気製品販売店・自治体施設等,新潟県,古川電気,新潟県上越市本町１－３－３３,025-525-5727
電気製品販売店・自治体施設等,新潟県,上新電機（株）上越店,新潟県上越市藤野新田１１７６－２,025-522-8211
電気製品販売店・自治体施設等,新潟県,パナ・コスモス　コヤマ,新潟県上越市柿崎区上下浜４４５,025-536-2614
電気製品販売店・自治体施設等,新潟県,坪野商会家電販売部,新潟県上越市浦川原区顕聖寺６６,025-599-2742
電気製品販売店・自治体施設等,新潟県,（株）Ｔ２１筒井電気商会ｐｏｗｅｒｅｄ　ｂｙ（株）Ｔ２１　営業３課,新潟県中魚沼郡津南町大字下船渡戊６２９－１,025-765-2112
電気製品販売店・自治体施設等,新潟県,（株）ヤマダデンキテックランド五泉店,新潟県五泉市三本木字早出３０８０－１,0250-47-4122
電気製品販売店・自治体施設等,新潟県,（株）北越ケーズケーズデンキ五泉店,新潟県五泉市太田１０８４－１,0250-42-3222
電気製品販売店・自治体施設等,新潟県,イトウデンキ,新潟県五泉市村松乙１３９－１９,0250-58-2315
電気製品販売店・自治体施設等,新潟県,浅田電機商会,新潟県五泉市村松乙５５４,0250-58-6278
電気製品販売店・自治体施設等,新潟県,（株）北越ケーズケーズデンキ佐渡店,新潟県佐渡市中原５１１,0259-51-1600
電気製品販売店・自治体施設等,新潟県,上新電機（株）佐渡店,新潟県佐渡市市野沢９９,0259-57-3211
電気製品販売店・自治体施設等,新潟県,（株）小山電機商会,新潟県佐渡市河原田本町８,0259-52-3231
電気製品販売店・自治体施設等,新潟県,嘉井電機（株）,新潟県佐渡市畑野甲５８０,0259-66-2050
電気製品販売店・自治体施設等,新潟県,丸輪電機商会,新潟県佐渡市赤泊２４６,0259-87-2102
電気製品販売店・自治体施設等,新潟県,（株）ヤマダデンキテックランド佐渡店,新潟県佐渡市長木７６８－１,0259-67-7720
電気製品販売店・自治体施設等,新潟県,（株）樋口電機,新潟県十日町市上山己３１２９－２,025-763-2112
電気製品販売店・自治体施設等,新潟県,（有）平沢テレビｅプラザ　ひらさわ店,新潟県十日町市下条４丁目４３８,025-755-2104
電気製品販売店・自治体施設等,新潟県,ヒカル電化,新潟県十日町市通り山子５７０－１,025-755-5620
電気製品販売店・自治体施設等,新潟県,（株）ヤマダデンキテックランド十日町店,新潟県十日町市高田町６－６９８－１,025-761-7822
電気製品販売店・自治体施設等,新潟県,十日町市エコクリーンセンター,新潟県十日町市高田町６－９１５－２,025-752-3924
電気製品販売店・自治体施設等,新潟県,（株）北越ケーズケーズデンキ十日町店,新潟県十日町市高田町６丁目６０４－１,025-757-0907
