category,prefecture,store_name,address,phone
自転車販売店,埼玉県,（株）あさひサイクルベースあさひ与野本町店,埼玉県さいたま市中央区鈴谷８－１１－１６,04-8851-6577
自転車販売店,埼玉県,（株）あさひサイクルベースあさひ大宮宮原店,埼玉県さいたま市北区宮原町２－４４－１,048-661-5090
自転車販売店,埼玉県,（株）あさひサイクルベースあさひさいたま円正寺店,埼玉県さいたま市南区円正寺１２５,048-813-5500
自転車販売店,埼玉県,（株）あさひサイクルベースあさひ武蔵浦和店,埼玉県さいたま市南区四谷１－６－３,048-844-3120
自転車販売店,埼玉県,（株）あさひサイクルベースあさひ大宮三橋店,埼玉県さいたま市大宮区三橋２－３２７－３,048-621-3200
自転車販売店,埼玉県,（株）あさひサイクルベースあさひさいたま新都心店,埼玉県さいたま市大宮区北袋町１‐２１８‐１,048-657-3730
自転車販売店,埼玉県,ビックカメラ大宮西口そごう店２階電動アシスト自転車用バッテリー売場,埼玉県さいたま市大宮区桜木町１－８－４そごう大宮店パーキング館,048-647-1111
自転車販売店,埼玉県,（株）あさひサイクルベースあさひ岩槻店,埼玉県さいたま市岩槻区南平野２－１－２,048-790-1388
自転車販売店,埼玉県,サイクルショップ　プラスワン,埼玉県さいたま市浦和区領家７－１７－１０浦和領家コーポＢ－１０８,048-825-3780
自転車販売店,埼玉県,（株）あさひサイクルベースあさひ浦和東店,埼玉県さいたま市緑区大字三室１１９９,04-8810-4875
自転車販売店,埼玉県,（株）あさひサイクルベースあさひ東大宮店,埼玉県さいたま市見沼区東大宮７－５２－５,048-681-7071
自転車販売店,埼玉県,（株）あさひサイクルベースあさひふじみ野店,埼玉県ふじみ野市鶴ケ舞３－６－９,049-256-6241
自転車販売店,埼玉県,（株）あさひサイクルベースあさひ三郷店,埼玉県三郷市ピアラシティ１－３－３,048-949-1367
自転車販売店,埼玉県,三郷市北部図書館,埼玉県三郷市彦成３－３６４,048-930-7718
自転車販売店,埼玉県,三郷市希望の郷交流センター,埼玉県三郷市彦成３－７－１９,048-930-7718
自転車販売店,埼玉県,三郷市彦成地区文化センター,埼玉県三郷市彦野１－１６１,048-930-7718
自転車販売店,埼玉県,三郷市コミュニティセンター,埼玉県三郷市戸ケ崎２－６５４,048-930-7718
自転車販売店,埼玉県,三郷市東和東地区文化センター,埼玉県三郷市新和３－２６１－２,048-930-7718
自転車販売店,埼玉県,三郷市文化会館,埼玉県三郷市早稲田５－４－１,048-930-7718
自転車販売店,埼玉県,三郷市早稲田図書館,埼玉県三郷市早稲田５－６－１５,048-930-7718
自転車販売店,埼玉県,三郷市役所　本庁舎,埼玉県三郷市花和田６４８－１,048-930-7718
自転車販売店,埼玉県,三郷市高州地区文化センター,埼玉県三郷市高州３－６０－１,048-930-7718
自転車販売店,埼玉県,三郷市鷹野文化センター,埼玉県三郷市鷹野４－７０,048-930-7718
